Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2018-07-03,2018,7,3,Tuesday,26,2018-26,208.53,209.91,206.9,207.12,842100,194.1,-0.004182986396447874,195.44785714285715,187.9928
2018-07-05,2018,7,5,Thursday,26,2018-26,208.2,209.29,207.55,209.14,1436700,195.99,0.009752899655721237,195.71714285714285,188.315
2018-07-06,2018,7,6,Friday,26,2018-26,207.14,210.39,206.66,209.62,1523200,196.44,0.002294952241761239,195.87142857142857,188.61900000000003
2018-07-09,2018,7,9,Monday,27,2018-27,210.52,211.79,210.0,210.94,1738300,197.67,0.006297231273584281,196.18785714285715,188.92340000000002
2018-07-10,2018,7,10,Tuesday,27,2018-27,210.99,212.7,210.83,211.7,1687800,198.39,0.0036027511609191265,196.46714285714285,189.21759999999998
2018-07-11,2018,7,11,Wednesday,27,2018-27,211.21,211.78,209.97,210.95,1472800,197.68,-0.0035426695160826194,196.6657142857143,189.48680000000002
2018-07-12,2018,7,12,Thursday,27,2018-27,212.54,214.17,212.22,214.02,2222000,200.56,0.014553197171689014,196.93714285714285,189.825
2018-07-13,2018,7,13,Friday,27,2018-27,214.0,216.64,213.71,216.54,1951200,202.92,0.01177459365802358,197.3014285714286,190.25799999999998
2018-07-16,2018,7,16,Monday,28,2018-28,216.64,217.13,213.9,214.85,2078200,201.34,-0.007804572206561167,197.50928571428568,190.6778
2018-07-17,2018,7,17,Tuesday,28,2018-28,214.06,216.16,214.0,215.0,2064800,201.48,0.0006981457757482268,197.83785714285713,191.0598
2018-07-18,2018,7,18,Wednesday,28,2018-28,215.34,215.88,213.6,214.97,1869500,201.45,-0.00013957718186474732,198.16857142857143,191.481
2018-07-19,2018,7,19,Thursday,28,2018-28,214.46,218.2,214.03,217.54,2790800,203.86,0.011955246354031335,198.75928571428568,191.9238
2018-07-20,2018,7,20,Friday,28,2018-28,216.98,218.94,216.24,218.69,1793900,204.94,0.005286239878300902,199.40928571428572,192.35899999999998
2018-07-23,2018,7,23,Monday,29,2018-29,219.88,220.46,218.2,218.84,1394300,205.08,0.000685961496064591,200.13571428571427,192.79739999999998
2018-07-24,2018,7,24,Tuesday,29,2018-29,219.41,220.68,217.59,218.58,1453900,204.83,-0.001188095591695082,200.90214285714288,193.225
2018-07-25,2018,7,25,Wednesday,29,2018-29,217.61,220.82,217.37,220.7,1560200,206.82,0.00969887726694263,201.6757142857143,193.6902
2018-07-26,2018,7,26,Thursday,29,2018-29,222.0,224.62,220.82,221.72,1820000,207.78,0.0046220271080030795,202.4857142857143,194.18200000000002
2018-07-27,2018,7,27,Friday,29,2018-29,222.31,222.5,218.76,219.65,1596800,205.84,-0.009336430666832984,203.0692857142857,194.5746
2018-07-30,2018,7,30,Monday,30,2018-30,219.04,220.12,218.61,219.11,1292700,205.33,-0.0024582384495002163,203.56500000000003,194.9402
2018-07-31,2018,7,31,Tuesday,30,2018-30,219.69,220.07,218.33,218.71,1888500,204.96,-0.0018253523555019635,204.085,195.31040000000002
2018-08-01,2018,8,1,Wednesday,30,2018-30,218.65,219.1,216.25,217.13,1841300,203.48,-0.007224454823128945,204.2935714285714,195.6386
2018-08-02,2018,8,2,Thursday,30,2018-30,215.01,221.4,215.01,221.12,1904800,207.21,0.01837595832554051,204.59999999999997,196.05359999999996
2018-08-03,2018,8,3,Friday,30,2018-30,221.0,222.62,221.0,222.03,1195700,208.07,0.004115383915827442,205.0807142857143,196.50140000000002
2018-08-06,2018,8,6,Monday,31,2018-31,221.43,223.27,221.01,222.72,1285500,208.71,0.0031078971785376552,205.59714285714287,196.94799999999998
2018-08-07,2018,8,7,Tuesday,31,2018-31,223.24,225.48,222.98,223.86,1428100,209.78,0.005118477189431703,206.19214285714287,197.4258
2018-08-08,2018,8,8,Wednesday,31,2018-31,222.86,224.88,222.24,224.58,2010700,210.46,0.0032163978976598173,206.66357142857143,197.9476
2018-08-09,2018,8,9,Thursday,31,2018-31,221.62,222.35,216.91,218.24,3637100,204.52,-0.028230593700831585,206.63357142857146,198.2962
2018-08-10,2018,8,10,Friday,31,2018-31,218.14,221.72,217.75,220.31,2830800,206.46,0.009484935926992621,206.73214285714286,198.71
2018-08-13,2018,8,13,Monday,32,2018-32,221.03,221.58,219.06,219.56,1518900,205.75,-0.0034041434188039066,206.79785714285714,199.13039999999998
2018-08-14,2018,8,14,Tuesday,32,2018-32,220.01,222.56,219.86,222.0,1450600,208.04,0.01111306648357857,206.88500000000002,199.5686
2018-08-15,2018,8,15,Wednesday,32,2018-32,220.72,222.11,218.77,221.67,1844100,207.73,-0.001486496913467028,206.8814285714286,200.0152
2018-08-16,2018,8,16,Thursday,32,2018-32,223.45,224.26,222.14,223.19,1657700,209.15,0.006857012233394633,207.11785714285716,200.49360000000001
2018-08-17,2018,8,17,Friday,32,2018-32,222.33,225.88,222.15,225.68,1980900,211.49,0.01115622057420973,207.55785714285713,200.92679999999996
2018-08-20,2018,8,20,Monday,33,2018-33,226.0,228.22,225.97,227.35,1783700,213.05,0.007399962092546231,208.13571428571427,201.36880000000002
2018-08-21,2018,8,21,Tuesday,33,2018-33,229.49,230.1,227.7,228.54,2066700,214.17,0.0052341839488032615,208.89928571428572,201.81940000000003
2018-08-22,2018,8,22,Wednesday,33,2018-33,228.48,230.23,228.38,229.21,1267900,214.8,0.002931592099527869,209.4414285714286,202.27540000000002
2018-08-23,2018,8,23,Thursday,33,2018-33,229.0,230.35,228.57,229.51,1337900,215.08,0.0013088851814662128,209.94214285714287,202.7516
2018-08-24,2018,8,24,Friday,33,2018-33,230.0,232.06,229.6,231.28,1453200,216.74,0.007712079708895647,210.5157142857143,203.24199999999996
2018-08-27,2018,8,27,Monday,34,2018-34,232.74,232.86,228.1,230.03,1904100,215.56,-0.005404606619800023,210.92857142857142,203.66760000000002
2018-08-28,2018,8,28,Tuesday,34,2018-34,230.94,231.83,229.84,230.26,1882100,215.78,0.0009999839317369474,211.3085714285714,204.1184
2018-08-29,2018,8,29,Wednesday,34,2018-34,231.79,232.0,228.73,230.19,1793600,215.71,-0.0003040020071628513,212.1078571428571,204.543
2018-08-30,2018,8,30,Thursday,34,2018-34,229.62,231.16,229.44,230.83,1272000,216.85,0.0052693435796917765,212.85,204.982
2018-08-31,2018,8,31,Friday,34,2018-34,230.21,233.52,230.21,233.13,1881300,219.01,0.009964220646477173,213.79714285714286,205.42699999999996
2018-09-04,2018,9,4,Tuesday,35,2018-35,233.14,234.91,233.14,234.68,1858400,220.47,0.006648573083757547,214.68499999999997,205.88
2018-09-05,2018,9,5,Wednesday,35,2018-35,234.57,236.17,233.2,235.61,2126000,221.34,0.003962949169479035,215.65714285714284,206.3382
2018-09-06,2018,9,6,Thursday,35,2018-35,235.47,236.77,235.06,236.68,1853200,222.35,0.0045413427224700875,216.6,206.84760000000003
2018-09-07,2018,9,7,Friday,35,2018-35,237.31,242.95,237.2,241.46,2722400,226.84,0.020195971401587576,217.69642857142858,207.44799999999998
2018-09-10,2018,9,10,Monday,36,2018-36,243.0,243.8,242.12,243.18,2817300,228.45,0.007123432195112578,218.79642857142858,208.1052
2018-09-11,2018,9,11,Tuesday,36,2018-36,243.93,245.16,243.17,244.21,2185700,229.42,0.004235466361829143,219.8857142857143,208.7768
2018-09-12,2018,9,12,Wednesday,36,2018-36,245.0,245.12,242.23,242.44,1912000,227.76,-0.0072478679865634055,220.8114285714286,209.43380000000002
2018-09-13,2018,9,13,Thursday,36,2018-36,242.5,243.99,241.05,241.27,2078200,226.66,-0.004825830089404293,221.63857142857142,210.085
2018-09-14,2018,9,14,Friday,36,2018-36,239.0,239.0,234.47,235.38,3875300,221.13,-0.024412372649773362,221.95214285714286,210.5878
2018-09-17,2018,9,17,Monday,37,2018-37,234.06,234.59,231.51,232.0,2884600,217.95,-0.014359960813385197,222.12285714285713,211.018
2018-09-18,2018,9,18,Tuesday,37,2018-37,231.98,235.47,231.7,234.35,2000200,220.16,0.010129391203873794,222.43571428571428,211.46779999999998
2018-09-19,2018,9,19,Wednesday,37,2018-37,234.62,234.74,232.42,233.85,1581400,219.69,-0.00213379749626208,222.72,211.8938
2018-09-20,2018,9,20,Thursday,37,2018-37,234.6,235.0,232.32,233.92,1910100,219.75,0.0002995663129936599,222.92714285714285,212.33520000000001
2018-09-21,2018,9,21,Friday,37,2018-37,234.37,235.84,234.01,234.76,3717800,220.54,0.003590941766764777,223.03642857142856,212.7348
2018-09-24,2018,9,24,Monday,38,2018-38,234.19,234.85,232.9,233.34,1530400,219.21,-0.0060486349716183385,222.94642857142858,213.06060000000002
2018-09-25,2018,9,25,Tuesday,38,2018-38,234.03,234.66,232.73,232.93,1889700,218.82,-0.0017572637221623388,222.76642857142858,213.4102
2018-09-26,2018,9,26,Wednesday,38,2018-38,233.57,235.66,233.45,233.81,2008500,219.65,0.0037780213711331445,222.57357142857146,213.77360000000002
2018-09-27,2018,9,27,Thursday,38,2018-38,233.7,235.67,232.34,234.0,1421400,219.83,0.0008125726813856815,222.07285714285715,214.1412
2018-09-28,2018,9,28,Friday,38,2018-38,233.86,235.47,233.79,234.88,1602800,220.66,0.0037606069446634027,221.51642857142858,214.47719999999998
2018-10-01,2018,10,1,Monday,39,2018-39,235.81,236.53,234.43,234.65,1673100,220.44,-0.000979054201002083,220.875,214.7872
2018-10-02,2018,10,2,Tuesday,39,2018-39,234.1,237.57,233.87,236.35,1647600,222.04,0.007244819366476918,220.46642857142857,215.12640000000002
2018-10-03,2018,10,3,Wednesday,39,2018-39,236.62,237.31,232.73,233.2,2322300,219.08,-0.013327720128116893,219.92499999999998,215.41140000000004
2018-10-04,2018,10,4,Thursday,39,2018-39,233.26,234.0,230.66,231.68,2862800,217.65,-0.006518073108175648,219.67642857142854,215.628
2018-10-05,2018,10,5,Friday,39,2018-39,225.0,227.06,217.79,218.82,7379000,205.57,-0.05550740363019013,218.79214285714286,215.5838
2018-10-08,2018,10,8,Monday,40,2018-40,219.34,224.5,219.26,223.93,3863500,210.37,0.023352432020771863,218.09285714285716,215.6744
2018-10-09,2018,10,9,Tuesday,40,2018-40,224.15,225.15,222.56,224.17,2502800,210.59,0.0010715370866942742,217.44285714285715,215.7796
2018-10-10,2018,10,10,Wednesday,40,2018-40,224.1,225.0,221.04,221.05,3021400,207.66,-0.013917680021968581,216.57928571428573,215.83359999999996
2018-10-11,2018,10,11,Thursday,40,2018-40,222.91,225.32,220.93,221.82,3650900,208.39,0.003483247822740454,215.71142857142857,215.9318
2018-10-12,2018,10,12,Friday,40,2018-40,225.2,227.62,223.39,226.95,3130500,213.21,0.023126816398827632,215.28285714285715,216.05180000000001
2018-10-15,2018,10,15,Monday,41,2018-41,226.25,226.94,224.25,224.51,2441900,210.91,-0.010751274505965913,214.71785714285713,216.10859999999997
2018-10-16,2018,10,16,Tuesday,41,2018-41,224.87,228.26,224.32,227.68,2541800,213.89,0.014119571465106118,214.30642857142857,216.21220000000002
2018-10-17,2018,10,17,Wednesday,41,2018-41,228.45,228.88,225.51,228.49,2129300,214.65,0.003557667311664847,213.93642857142854,216.3096
2018-10-18,2018,10,18,Thursday,41,2018-41,228.54,230.65,226.25,228.58,2624600,214.74,0.00039388712208765497,213.51357142857142,216.39520000000002
2018-10-19,2018,10,19,Friday,41,2018-41,228.9,230.63,228.72,229.67,2099800,215.76,0.004768627181238827,213.17928571428573,216.62
2018-10-22,2018,10,22,Monday,42,2018-42,229.88,230.25,227.27,229.06,2007300,215.19,-0.0026559158005031724,212.69,216.79460000000003
2018-10-23,2018,10,23,Tuesday,42,2018-42,227.07,229.26,223.82,228.75,2656700,214.9,-0.0013535114894249745,212.39142857142858,216.97760000000002
2018-10-24,2018,10,24,Wednesday,42,2018-42,225.93,231.09,223.09,223.76,3100200,210.21,-0.021814267757087724,211.85999999999999,217.021
2018-10-25,2018,10,25,Thursday,42,2018-42,224.06,227.59,222.84,226.4,2218900,212.69,0.011798550957341947,212.3685714285714,217.1202
2018-10-26,2018,10,26,Friday,42,2018-42,222.31,225.0,217.0,218.19,3995400,204.98,-0.03626314387858709,211.98357142857142,217.0368
2018-10-29,2018,10,29,Monday,43,2018-43,219.75,224.89,218.75,222.42,3801400,208.95,0.019386611359510475,211.86642857142854,216.98600000000002
2018-10-30,2018,10,30,Tuesday,43,2018-43,223.1,228.21,223.01,227.92,2410500,214.12,0.024727960233011048,212.32785714285714,217.0074
2018-10-31,2018,10,31,Wednesday,43,2018-43,228.65,230.56,225.56,228.63,2674600,214.78,0.0031152927701763033,212.78428571428572,217.0196
2018-11-01,2018,11,1,Thursday,43,2018-43,228.18,230.8,227.54,229.6,2095000,215.7,0.004242580191223366,212.96214285714288,217.03760000000003
2018-11-02,2018,11,2,Friday,43,2018-43,229.81,232.23,227.18,230.16,2167200,216.22,0.0024391222216066932,213.3414285714286,217.06040000000002
2018-11-05,2018,11,5,Monday,44,2018-44,230.71,234.89,229.8,234.45,2513900,220.25,0.018639122864142266,213.79571428571427,217.13060000000002
2018-11-06,2018,11,6,Tuesday,44,2018-44,235.0,237.49,234.18,236.71,2101300,222.37,0.009639525622913592,214.34714285714284,217.2668
2018-11-07,2018,11,7,Wednesday,44,2018-44,238.75,240.88,236.94,240.37,2603600,225.81,0.015461968296706985,215.13785714285714,217.46740000000003
2018-11-08,2018,11,8,Thursday,44,2018-44,238.51,239.8,237.03,238.7,2140600,224.78,-0.004587164952316369,215.78214285714287,217.64879999999997
2018-11-09,2018,11,9,Friday,44,2018-44,237.97,240.26,237.07,237.74,2256700,223.87,-0.0040217185291224755,216.40214285714288,217.7892
2018-11-12,2018,11,12,Monday,45,2018-45,237.64,239.2,234.13,234.48,2301400,220.8,-0.013712454092116522,216.82357142857146,217.825
2018-11-13,2018,11,13,Tuesday,45,2018-45,234.75,236.42,232.77,234.14,1548100,220.48,-0.0014501831508413332,217.55714285714288,217.8252
2018-11-14,2018,11,14,Wednesday,45,2018-45,237.12,237.12,231.71,233.31,1896500,219.7,-0.003544803763093518,218.05785714285713,217.7924
2018-11-15,2018,11,15,Thursday,45,2018-45,232.32,232.65,227.0,229.94,2722300,216.53,-0.014444333320831948,218.88285714285715,217.676
2018-11-16,2018,11,16,Friday,45,2018-45,229.3,231.12,226.52,231.02,2822400,217.55,0.004696906113673238,219.49714285714285,217.49020000000002
2018-11-19,2018,11,19,Monday,46,2018-46,231.61,233.5,227.81,228.74,1949500,215.4,-0.009869358723147315,219.5885714285714,217.22920000000002
2018-11-20,2018,11,20,Tuesday,46,2018-46,224.92,225.0,218.05,219.31,3704800,206.52,-0.04122574762254372,218.99857142857144,216.7712
2018-11-21,2018,11,21,Wednesday,46,2018-46,220.56,222.03,217.45,218.57,2036500,205.82,-0.0033741451684083934,218.29285714285714,216.33239999999998
2018-11-23,2018,11,23,Friday,46,2018-46,218.1,221.18,217.66,220.06,1007500,207.22,0.006816953182524843,217.65,215.9436
2018-11-26,2018,11,26,Monday,47,2018-47,222.85,223.48,218.9,219.45,2205600,206.65,-0.002772026959482754,216.67857142857142,215.65400000000002
2018-11-27,2018,11,27,Tuesday,47,2018-47,219.37,223.12,218.38,223.01,2369800,210.0,0.016222366782027375,215.79500000000002,215.495
2018-11-28,2018,11,28,Wednesday,47,2018-47,222.78,230.46,222.19,230.34,2765600,216.91,0.03286855151557866,215.15928571428572,215.43
2018-11-29,2018,11,29,Thursday,47,2018-47,229.0,231.59,228.36,231.0,1478700,217.53,0.0028653351568415086,214.64142857142858,215.3868
2018-11-30,2018,11,30,Friday,47,2018-47,231.69,233.39,229.7,231.28,2764000,217.79,0.0012121363468202695,214.20714285714286,215.34759999999997
2018-12-03,2018,12,3,Monday,48,2018-48,230.72,232.2,228.21,232.08,2481500,218.54,0.0034590938956367,214.04571428571427,215.3076
2018-12-04,2018,12,4,Tuesday,48,2018-48,232.11,233.3,225.56,226.35,3418600,213.15,-0.024689868524111147,213.52214285714285,215.1864
2018-12-06,2018,12,6,Thursday,48,2018-48,227.94,233.86,226.6,233.2,4029800,219.6,0.03026282614164333,213.51500000000001,215.202
2018-12-07,2018,12,7,Friday,48,2018-48,233.15,233.81,223.03,224.86,2881900,211.74,-0.035763175871243114,213.17285714285714,215.0438
2018-12-10,2018,12,10,Monday,49,2018-49,224.54,225.2,219.11,222.66,2650000,209.67,-0.009783884039823887,212.60999999999999,214.84060000000002
2018-12-11,2018,12,11,Tuesday,49,2018-49,225.12,227.25,224.0,226.5,2466800,213.29,0.01724595906654569,212.4592857142857,214.6932
2018-12-12,2018,12,12,Wednesday,49,2018-49,228.35,230.45,227.07,227.8,2891400,214.51,0.0057394736670783875,213.03,214.5746
2018-12-13,2018,12,13,Thursday,49,2018-49,228.84,229.62,225.48,226.51,2170200,213.3,-0.0056629738166773524,213.5642857142857,214.3998
2018-12-14,2018,12,14,Friday,49,2018-49,218.0,219.0,205.51,207.06,8822300,194.98,-0.08586812560744095,212.69,213.9178
2018-12-17,2018,12,17,Monday,50,2018-50,206.68,208.0,200.66,202.23,4739400,190.43,-0.023326552880372553,211.53142857142856,213.3734
2018-12-18,2018,12,18,Tuesday,50,2018-50,203.09,204.67,201.57,202.99,3308500,191.15,0.0037581559387525054,210.185,213.085
2018-12-19,2018,12,19,Wednesday,50,2018-50,203.5,207.0,199.86,201.41,3369600,189.66,-0.00778344702969358,208.23857142857145,212.6708
2018-12-20,2018,12,20,Thursday,50,2018-50,200.33,200.7,193.68,197.13,4250900,185.63,-0.02125011494626472,205.96,212.1716
2018-12-21,2018,12,21,Friday,50,2018-50,197.16,200.7,194.32,194.52,5080200,183.17,-0.013240132741631605,203.48714285714283,211.6818
2018-12-24,2018,12,24,Monday,51,2018-51,193.9,195.33,189.8,189.99,2031700,178.91,-0.02328823974048433,200.65642857142856,211.09219999999996
2018-12-26,2018,12,26,Wednesday,51,2018-51,190.82,198.78,189.51,198.63,3268800,187.04,0.0454761001113011,198.79142857142855,210.5688
2018-12-27,2018,12,27,Thursday,51,2018-51,196.96,201.13,193.96,201.08,2705900,189.35,0.012334482636253252,196.63071428571428,210.13760000000002
2018-12-28,2018,12,28,Friday,51,2018-51,201.82,204.95,199.59,202.04,2037800,190.26,0.004774302092945604,195.0964285714286,209.665
2018-12-31,2018,12,31,Monday,52,2018-52,203.38,204.39,201.38,203.71,1729400,191.83,0.008265804361821338,193.82214285714286,209.20860000000002
2019-01-02,2019,1,2,Wednesday,00,2019-00,200.5,205.1,199.85,204.76,2143100,192.82,0.005154131569875098,192.35999999999999,208.77020000000002
2019-01-03,2019,1,3,Thursday,00,2019-00,203.7,205.94,200.04,200.42,2877700,188.73,-0.021195496396221203,190.51857142857142,208.2296
2019-01-04,2019,1,4,Friday,00,2019-00,203.08,207.93,201.45,206.24,2761600,194.21,0.029038966507344055,189.155,207.81
2019-01-07,2019,1,7,Monday,01,2019-01,205.52,209.12,203.54,207.0,2226600,194.93,0.0036852419201631736,189.1514285714286,207.4106
2019-01-08,2019,1,8,Tuesday,01,2019-01,208.65,209.08,204.18,208.55,2366500,196.39,0.007487847658876445,189.57714285714286,207.13420000000002
2019-01-09,2019,1,9,Wednesday,01,2019-01,209.15,211.22,207.92,209.9,1862900,197.66,0.0064733262193099605,190.04214285714284,206.83360000000002
2019-01-10,2019,1,10,Thursday,01,2019-01,208.15,210.9,206.0,210.64,2340700,198.35,0.0035252563212211374,190.66285714285712,206.70100000000002
2019-01-11,2019,1,11,Friday,01,2019-01,210.04,211.25,209.31,210.51,1861100,198.23,-0.0006171085854943525,191.56285714285713,206.4866
2019-01-14,2019,1,14,Monday,02,2019-02,209.47,210.65,208.16,209.0,1523100,196.81,-0.007172948134333779,192.53714285714287,206.1404
2019-01-15,2019,1,15,Tuesday,02,2019-02,210.04,211.34,209.08,211.03,1681900,198.72,0.00971288462470321,193.95214285714286,205.8192
2019-01-16,2019,1,16,Wednesday,02,2019-02,211.46,211.46,209.5,210.18,1455000,197.92,-0.004027979476639132,194.7292857142857,205.46359999999996
2019-01-17,2019,1,17,Thursday,02,2019-02,209.87,211.65,209.65,211.46,1517100,199.13,0.006090227042054419,195.42785714285714,205.1218
2019-01-18,2019,1,18,Friday,02,2019-02,212.56,214.16,211.77,213.59,2115400,201.13,0.010072765846220966,196.2042857142857,204.7394
2019-01-22,2019,1,22,Tuesday,03,2019-03,213.0,215.56,210.8,212.4,3310800,200.01,-0.0055714913222353335,196.78857142857143,204.29219999999998
2019-01-23,2019,1,23,Wednesday,03,2019-03,213.0,214.85,210.0,212.09,2220200,199.72,-0.0014594196651650515,197.28142857142856,203.7704
2019-01-24,2019,1,24,Thursday,03,2019-03,212.39,212.39,208.9,210.31,1994400,198.04,-0.008392658772906958,197.94642857142858,203.2356
2019-01-25,2019,1,25,Friday,03,2019-03,212.03,212.32,208.74,209.07,2252300,196.88,-0.005895999451420275,198.13714285714286,202.6958
2019-01-28,2019,1,28,Monday,04,2019-04,208.68,210.79,207.31,210.77,1999400,198.48,0.008131248912027988,198.39071428571427,202.24940000000004
2019-01-29,2019,1,29,Tuesday,04,2019-04,210.32,210.54,208.57,210.31,1636500,198.04,-0.002182533748780191,198.50857142857143,201.80059999999997
2019-01-30,2019,1,30,Wednesday,04,2019-04,210.48,212.17,209.32,211.35,1589800,199.02,0.004944922439916288,198.6057142857143,201.387
2019-01-31,2019,1,31,Thursday,04,2019-04,211.14,214.88,209.72,214.63,4341100,202.11,0.015519410571832815,198.87428571428572,201.0986
2019-02-01,2019,2,1,Friday,04,2019-04,214.0,215.0,209.37,210.27,3453700,198.01,-0.020314034003212522,198.85857142857142,200.70780000000002
2019-02-04,2019,2,4,Monday,05,2019-05,210.7,211.19,207.9,211.18,1630300,198.86,0.004327668914756,199.00500000000002,200.37699999999998
2019-02-05,2019,2,5,Tuesday,05,2019-05,211.49,212.52,209.64,211.61,2074500,199.27,0.0020361923073410892,199.0442857142857,200.232
2019-02-06,2019,2,6,Wednesday,05,2019-05,212.26,212.26,210.48,211.6,1618800,199.26,-4.7169825768800244e-05,199.14000000000001,200.10080000000002
2019-02-07,2019,2,7,Thursday,05,2019-05,210.07,210.1,206.27,209.05,2526600,197.39,-0.009382413708075465,199.0157142857143,199.90419999999997
2019-02-08,2019,2,8,Friday,05,2019-05,207.83,208.49,205.75,207.75,2013700,196.16,-0.006218818266057746,198.66071428571428,199.69439999999997
2019-02-11,2019,2,11,Monday,06,2019-06,208.65,208.92,206.76,208.72,2376600,197.08,0.00466924484030784,198.45142857142855,199.43599999999998
2019-02-12,2019,2,12,Tuesday,06,2019-06,210.06,212.75,209.26,211.9,2091200,200.08,0.015235561727573899,198.47714285714287,199.09939999999997
2019-02-13,2019,2,13,Wednesday,06,2019-06,212.23,213.51,211.3,212.8,1703000,200.93,0.004247348791202921,198.68357142857144,198.76739999999998
2019-02-14,2019,2,14,Thursday,06,2019-06,212.0,214.55,211.14,213.84,1411100,201.91,0.004887110585666488,199.04285714285714,198.44979999999998
2019-02-15,2019,2,15,Friday,06,2019-06,215.15,217.25,214.04,216.47,2635500,204.39,0.012298996210984736,199.46499999999997,198.1668
2019-02-19,2019,2,19,Tuesday,07,2019-07,216.67,219.6,216.51,218.12,1938100,205.95,0.007622427363576545,200.03,198.0228
2019-02-20,2019,2,20,Wednesday,07,2019-07,218.23,219.07,215.06,217.11,1785600,205.0,-0.004630551623908574,200.45714285714286,197.7308
2019-02-21,2019,2,21,Thursday,07,2019-07,216.6,216.72,214.33,215.23,1615300,203.22,-0.008659220538404289,200.53642857142856,197.56040000000002
2019-02-22,2019,2,22,Friday,07,2019-07,215.17,216.59,214.25,216.29,1542500,204.22,0.004925037600019833,200.98000000000002,197.4514
2019-02-25,2019,2,25,Monday,08,2019-08,217.37,219.09,216.55,217.05,1794000,204.94,0.00351380383442379,201.41428571428574,197.28440000000003
2019-02-26,2019,2,26,Tuesday,08,2019-08,216.89,218.91,216.13,217.61,1884100,205.47,0.0025798333718012323,201.85714285714286,197.1036
2019-02-27,2019,2,27,Wednesday,08,2019-08,216.51,218.86,216.45,218.05,1482700,205.89,0.0020221673505003146,202.33071428571427,196.95539999999997
2019-02-28,2019,2,28,Thursday,08,2019-08,218.49,219.69,217.52,218.74,2055600,206.54,0.0031644603341884903,202.9842857142857,197.1866
2019-03-01,2019,3,1,Friday,08,2019-08,219.76,220.57,215.77,219.44,2178200,207.2,0.0032000613489771013,203.77285714285716,197.52199999999996
2019-03-04,2019,3,4,Monday,09,2019-09,220.43,221.08,215.87,218.41,2444700,206.23,-0.004693647017860569,204.4264285714286,197.8236
2019-03-05,2019,3,5,Tuesday,09,2019-09,218.91,221.61,218.9,219.82,2160200,207.56,0.006455740615532557,204.96071428571432,198.1816
2019-03-06,2019,3,6,Wednesday,09,2019-09,220.5,221.91,218.23,219.23,1985300,207.0,-0.0026841371691060933,205.3942857142857,198.609
2019-03-07,2019,3,7,Thursday,09,2019-09,218.13,219.39,216.22,216.79,3279100,204.7,-0.011129811459503425,205.59357142857144,199.03960000000004
2019-03-08,2019,3,8,Friday,09,2019-09,225.48,228.7,223.77,227.82,6782700,215.11,0.05087867613377273,206.35928571428573,199.7636
2019-03-11,2019,3,11,Monday,10,2019-10,227.53,229.91,227.06,229.69,3748400,216.88,0.008208235346442105,207.14000000000001,200.3604
2019-03-12,2019,3,12,Tuesday,10,2019-10,230.32,233.4,229.9,232.96,2647100,219.96,0.014236489645412131,208.20857142857145,200.97259999999997
2019-03-13,2019,3,13,Wednesday,10,2019-10,234.25,237.45,232.95,236.38,2421200,223.19,0.01468068091732766,209.635,201.63119999999998
2019-03-14,2019,3,14,Thursday,10,2019-10,236.13,236.38,233.28,233.84,2300300,220.8,-0.010745497288860206,210.8192857142857,202.21059999999997
2019-03-15,2019,3,15,Friday,10,2019-10,234.17,235.65,233.18,233.6,5075400,220.57,-0.0010262565492099585,211.93571428571428,202.76559999999998
2019-03-18,2019,3,18,Monday,11,2019-11,233.58,236.68,233.49,236.59,1735400,223.39,0.012799808733401141,213.21571428571428,203.4588
2019-03-19,2019,3,19,Tuesday,11,2019-11,237.52,238.05,236.29,237.05,1852300,223.83,0.001944162117560877,214.49714285714285,204.0512
2019-03-20,2019,3,20,Wednesday,11,2019-11,237.03,238.49,235.78,236.98,1499500,223.76,-0.00029518628879454667,215.72714285714287,204.62780000000004
2019-03-21,2019,3,21,Thursday,11,2019-11,236.68,239.85,236.55,239.54,1617000,226.18,0.010802643931656641,217.08285714285714,205.2236
2019-03-22,2019,3,22,Friday,11,2019-11,239.75,240.34,236.9,237.56,1873600,224.31,-0.008265854457734534,218.3742857142857,205.7566
2019-03-25,2019,3,25,Monday,12,2019-12,236.93,238.08,235.79,236.97,1357100,223.75,-0.0024836968914300206,219.53071428571428,206.2646
2019-03-26,2019,3,26,Tuesday,12,2019-12,238.0,240.25,237.36,239.07,1193000,225.73,0.008862055982530537,220.8685714285714,206.81459999999998
2019-03-27,2019,3,27,Wednesday,12,2019-12,238.71,240.21,238.16,239.41,1351200,226.05,0.0014219562592303614,222.39357142857145,207.39939999999999
2019-03-28,2019,3,28,Thursday,12,2019-12,239.98,241.95,239.58,241.22,1396700,227.76,0.0075602406792154575,223.29714285714286,207.9802
2019-03-29,2019,3,29,Friday,12,2019-12,241.66,242.44,240.77,242.14,1968000,228.63,0.003813959950941692,224.13642857142855,208.59440000000004
2019-04-01,2019,4,1,Monday,13,2019-13,243.07,244.41,242.58,244.19,1610200,230.57,0.008466281932340669,224.8942857142857,209.2232
2019-04-02,2019,4,2,Tuesday,13,2019-13,244.0,244.19,240.31,240.5,1574300,227.08,-0.01511125123415602,225.1721428571429,209.74220000000003
2019-04-03,2019,4,3,Wednesday,13,2019-13,241.69,243.55,241.02,242.48,1663600,228.95,0.008232793695013951,225.75428571428571,210.32100000000003
